"ID","State","County","County_/City/Parish","Officials","RegisterLink","SOELink","CountyNumber"
"1867","ND","Griggs","County","https://vip.sos.nd.gov/wheretovote.aspx","https://vip.sos.nd.gov/civics101.aspx?ptlhPKID=126&ptlPKID=7","https://vip.sos.nd.gov/CountyAuditors.aspx?ptlhPKID=34&ptlPKID=5","38039"
"1868","ND","Hettinger","County","https://vip.sos.nd.gov/wheretovote.aspx","https://vip.sos.nd.gov/civics101.aspx?ptlhPKID=126&ptlPKID=7","https://vip.sos.nd.gov/CountyAuditors.aspx?ptlhPKID=34&ptlPKID=5","38041"
"1869","ND","Kidder","County","https://vip.sos.nd.gov/wheretovote.aspx","https://vip.sos.nd.gov/civics101.aspx?ptlhPKID=126&ptlPKID=7","https://vip.sos.nd.gov/CountyAuditors.aspx?ptlhPKID=34&ptlPKID=5","38043"
"1870","ND","LaMoure","County","https://vip.sos.nd.gov/wheretovote.aspx","https://vip.sos.nd.gov/civics101.aspx?ptlhPKID=126&ptlPKID=7","https://vip.sos.nd.gov/CountyAuditors.aspx?ptlhPKID=34&ptlPKID=5","38045"
"1871","ND","Logan","County","https://vip.sos.nd.gov/wheretovote.aspx","https://vip.sos.nd.gov/civics101.aspx?ptlhPKID=126&ptlPKID=7","https://vip.sos.nd.gov/CountyAuditors.aspx?ptlhPKID=34&ptlPKID=5","38047"
"1872","ND","McHenry","County","https://vip.sos.nd.gov/wheretovote.aspx","https://vip.sos.nd.gov/civics101.aspx?ptlhPKID=126&ptlPKID=7","https://vip.sos.nd.gov/CountyAuditors.aspx?ptlhPKID=34&ptlPKID=5","38049"
"1873","ND","McIntosh","County","https://vip.sos.nd.gov/wheretovote.aspx","https://vip.sos.nd.gov/civics101.aspx?ptlhPKID=126&ptlPKID=7","https://vip.sos.nd.gov/CountyAuditors.aspx?ptlhPKID=34&ptlPKID=5","38051"
"1874","ND","McKenzie","County","https://vip.sos.nd.gov/wheretovote.aspx","https://vip.sos.nd.gov/civics101.aspx?ptlhPKID=126&ptlPKID=7","https://vip.sos.nd.gov/CountyAuditors.aspx?ptlhPKID=34&ptlPKID=5","38053"
"1875","ND","McLean","County","https://vip.sos.nd.gov/wheretovote.aspx","https://vip.sos.nd.gov/civics101.aspx?ptlhPKID=126&ptlPKID=7","https://vip.sos.nd.gov/CountyAuditors.aspx?ptlhPKID=34&ptlPKID=5","38055"
"1876","ND","Mercer","County","https://vip.sos.nd.gov/wheretovote.aspx","https://vip.sos.nd.gov/civics101.aspx?ptlhPKID=126&ptlPKID=7","https://vip.sos.nd.gov/CountyAuditors.aspx?ptlhPKID=34&ptlPKID=5","38057"
"1877","ND","Morton","County","https://vip.sos.nd.gov/wheretovote.aspx","https://vip.sos.nd.gov/civics101.aspx?ptlhPKID=126&ptlPKID=7","https://vip.sos.nd.gov/CountyAuditors.aspx?ptlhPKID=34&ptlPKID=5","38059"
"1878","ND","Mountrail","County","https://vip.sos.nd.gov/wheretovote.aspx","https://vip.sos.nd.gov/civics101.aspx?ptlhPKID=126&ptlPKID=7","https://vip.sos.nd.gov/CountyAuditors.aspx?ptlhPKID=34&ptlPKID=5","38061"
"1879","ND","Nelson","County","https://vip.sos.nd.gov/wheretovote.aspx","https://vip.sos.nd.gov/civics101.aspx?ptlhPKID=126&ptlPKID=7","https://vip.sos.nd.gov/CountyAuditors.aspx?ptlhPKID=34&ptlPKID=5","38063"
"1880","ND","Oliver","County","https://vip.sos.nd.gov/wheretovote.aspx","https://vip.sos.nd.gov/civics101.aspx?ptlhPKID=126&ptlPKID=7","https://vip.sos.nd.gov/CountyAuditors.aspx?ptlhPKID=34&ptlPKID=5","38065"
"1881","ND","Pembina","County","https://vip.sos.nd.gov/wheretovote.aspx","https://vip.sos.nd.gov/civics101.aspx?ptlhPKID=126&ptlPKID=7","https://vip.sos.nd.gov/CountyAuditors.aspx?ptlhPKID=34&ptlPKID=5","38067"
"1882","ND","Pierce","County","https://vip.sos.nd.gov/wheretovote.aspx","https://vip.sos.nd.gov/civics101.aspx?ptlhPKID=126&ptlPKID=7","https://vip.sos.nd.gov/CountyAuditors.aspx?ptlhPKID=34&ptlPKID=5","38069"
"1883","ND","Ramsey","County","https://vip.sos.nd.gov/wheretovote.aspx","https://vip.sos.nd.gov/civics101.aspx?ptlhPKID=126&ptlPKID=7","https://vip.sos.nd.gov/CountyAuditors.aspx?ptlhPKID=34&ptlPKID=5","38071"
"1884","ND","Ransom","County","https://vip.sos.nd.gov/wheretovote.aspx","https://vip.sos.nd.gov/civics101.aspx?ptlhPKID=126&ptlPKID=7","https://vip.sos.nd.gov/CountyAuditors.aspx?ptlhPKID=34&ptlPKID=5","38073"
"1885","ND","Renville","County","https://vip.sos.nd.gov/wheretovote.aspx","https://vip.sos.nd.gov/civics101.aspx?ptlhPKID=126&ptlPKID=7","https://vip.sos.nd.gov/CountyAuditors.aspx?ptlhPKID=34&ptlPKID=5","38075"
"1886","ND","Richland","County","https://vip.sos.nd.gov/wheretovote.aspx","https://vip.sos.nd.gov/civics101.aspx?ptlhPKID=126&ptlPKID=7","https://vip.sos.nd.gov/CountyAuditors.aspx?ptlhPKID=34&ptlPKID=5","38077"
"1887","ND","Rolette","County","https://vip.sos.nd.gov/wheretovote.aspx","https://vip.sos.nd.gov/civics101.aspx?ptlhPKID=126&ptlPKID=7","https://vip.sos.nd.gov/CountyAuditors.aspx?ptlhPKID=34&ptlPKID=5","38079"
"1888","ND","Sargent","County","https://vip.sos.nd.gov/wheretovote.aspx","https://vip.sos.nd.gov/civics101.aspx?ptlhPKID=126&ptlPKID=7","https://vip.sos.nd.gov/CountyAuditors.aspx?ptlhPKID=34&ptlPKID=5","38081"
"1889","ND","Sheridan","County","https://vip.sos.nd.gov/wheretovote.aspx","https://vip.sos.nd.gov/civics101.aspx?ptlhPKID=126&ptlPKID=7","https://vip.sos.nd.gov/CountyAuditors.aspx?ptlhPKID=34&ptlPKID=5","38083"
"1890","ND","Sioux","County","https://vip.sos.nd.gov/wheretovote.aspx","https://vip.sos.nd.gov/civics101.aspx?ptlhPKID=126&ptlPKID=7","https://vip.sos.nd.gov/CountyAuditors.aspx?ptlhPKID=34&ptlPKID=5","38085"
"1891","ND","Slope","County","https://vip.sos.nd.gov/wheretovote.aspx","https://vip.sos.nd.gov/civics101.aspx?ptlhPKID=126&ptlPKID=7","https://vip.sos.nd.gov/CountyAuditors.aspx?ptlhPKID=34&ptlPKID=5","38087"
"1892","ND","Stark","County","https://vip.sos.nd.gov/wheretovote.aspx","https://vip.sos.nd.gov/civics101.aspx?ptlhPKID=126&ptlPKID=7","https://vip.sos.nd.gov/CountyAuditors.aspx?ptlhPKID=34&ptlPKID=5","38089"
"1893","ND","Steele","County","https://vip.sos.nd.gov/wheretovote.aspx","https://vip.sos.nd.gov/civics101.aspx?ptlhPKID=126&ptlPKID=7","https://vip.sos.nd.gov/CountyAuditors.aspx?ptlhPKID=34&ptlPKID=5","38091"
"1894","ND","Stutsman","County","https://vip.sos.nd.gov/wheretovote.aspx","https://vip.sos.nd.gov/civics101.aspx?ptlhPKID=126&ptlPKID=7","https://vip.sos.nd.gov/CountyAuditors.aspx?ptlhPKID=34&ptlPKID=5","38093"
"1895","ND","Towner","County","https://vip.sos.nd.gov/wheretovote.aspx","https://vip.sos.nd.gov/civics101.aspx?ptlhPKID=126&ptlPKID=7","https://vip.sos.nd.gov/CountyAuditors.aspx?ptlhPKID=34&ptlPKID=5","38095"
"1896","ND","Traill","County","https://vip.sos.nd.gov/wheretovote.aspx","https://vip.sos.nd.gov/civics101.aspx?ptlhPKID=126&ptlPKID=7","https://vip.sos.nd.gov/CountyAuditors.aspx?ptlhPKID=34&ptlPKID=5","38097"
"1897","ND","Walsh","County","https://vip.sos.nd.gov/wheretovote.aspx","https://vip.sos.nd.gov/civics101.aspx?ptlhPKID=126&ptlPKID=7","https://vip.sos.nd.gov/CountyAuditors.aspx?ptlhPKID=34&ptlPKID=5","38099"
"1898","ND","Ward","County","https://vip.sos.nd.gov/wheretovote.aspx","https://vip.sos.nd.gov/civics101.aspx?ptlhPKID=126&ptlPKID=7","https://vip.sos.nd.gov/CountyAuditors.aspx?ptlhPKID=34&ptlPKID=5","38101"
"1899","ND","Wells","County","https://vip.sos.nd.gov/wheretovote.aspx","https://vip.sos.nd.gov/civics101.aspx?ptlhPKID=126&ptlPKID=7","https://vip.sos.nd.gov/CountyAuditors.aspx?ptlhPKID=34&ptlPKID=5","38103"
"1900","ND","Williams","County","https://vip.sos.nd.gov/wheretovote.aspx","https://vip.sos.nd.gov/civics101.aspx?ptlhPKID=126&ptlPKID=7","https://vip.sos.nd.gov/CountyAuditors.aspx?ptlhPKID=34&ptlPKID=5","38105"
"1655","NE","Adams","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31001"
"1656","NE","Antelope","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31003"
"1657","NE","Arthur","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31005"
"1658","NE","Banner","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31007"
"1659","NE","Blaine","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31009"
"1660","NE","Boone","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31011"
"1661","NE","Box Butte","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31013"
"1662","NE","Boyd","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31015"
"1663","NE","Brown","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31017"
"1664","NE","Buffalo","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31019"
"1665","NE","Burt","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31021"
"1666","NE","Butler","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31023"
"1667","NE","Cass","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31025"
"1668","NE","Cedar","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31027"
"1669","NE","Chase","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31029"
"1670","NE","Cherry","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31031"
"1671","NE","Cheyenne","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31033"
"1672","NE","Clay","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31035"
"1673","NE","Colfax","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31037"
"1674","NE","Cuming","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31039"
"1675","NE","Custer","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31041"
"1676","NE","Dakota","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31043"
"1677","NE","Dawes","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31045"
"1678","NE","Dawson","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31047"
"1679","NE","Deuel","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31049"
"1680","NE","Dixon","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31051"
"1681","NE","Dodge","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31053"
"1682","NE","Douglas","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31055"
"1683","NE","Dundy","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31057"
"1684","NE","Fillmore","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31059"
"1685","NE","Franklin","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31061"
"1686","NE","Frontier","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31063"
"1687","NE","Furnas","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31065"
"1688","NE","Gage","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31067"
"1689","NE","Garden","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31069"
"1690","NE","Garfield","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31071"
"1691","NE","Gosper","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31073"
"1692","NE","Grant","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31075"
"1693","NE","Greeley","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31077"
"1694","NE","Hall","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31079"
"1695","NE","Hamilton","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31081"
"1696","NE","Harlan","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31083"
"1697","NE","Hayes","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31085"
"1698","NE","Hitchcock","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31087"
"1699","NE","Holt","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31089"
"1700","NE","Hooker","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31091"
"1701","NE","Howard","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31093"
"1702","NE","Jefferson","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31095"
"1703","NE","Johnson","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31097"
"1704","NE","Kearney","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31099"
"1705","NE","Keith","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31101"
"1706","NE","Keya Paha","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31103"
"1707","NE","Kimball","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31105"
"1708","NE","Knox","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31107"
"1709","NE","Lancaster","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31109"
"1710","NE","Lincoln","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31111"
"1711","NE","Logan","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31113"
"1712","NE","Loup","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31115"
"1713","NE","Madison","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31119"
"1714","NE","McPherson","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31117"
"1715","NE","Merrick","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31121"
"1716","NE","Morrill","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31123"
"1717","NE","Nance","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31125"
"1718","NE","Nemaha","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31127"
"1719","NE","Nuckolls","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31129"
"1720","NE","Otoe","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31131"
"1721","NE","Pawnee","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31133"
"1722","NE","Perkins","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31135"
"1723","NE","Phelps","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31137"
"1724","NE","Pierce","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31139"
"1725","NE","Platte","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31141"
"1726","NE","Polk","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31143"
"1727","NE","Red Willow","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31145"
"1728","NE","Richardson","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31147"
"1729","NE","Rock","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31149"
"1730","NE","Saline","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31151"
"1731","NE","Sarpy","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31153"
"1732","NE","Saunders","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31155"
"1733","NE","Scotts Bluff","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31157"
"1734","NE","Seward","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31159"
"1735","NE","Sheridan","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31161"
"1736","NE","Sherman","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31163"
"1737","NE","Sioux","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31165"
"1738","NE","Stanton","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31167"
"1739","NE","Thayer","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31169"
"1740","NE","Thomas","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31171"
"1741","NE","Thurston","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31173"
"1742","NE","Valley","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31175"
"1743","NE","Washington","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31177"
"1744","NE","Wayne","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31179"
"1745","NE","Webster","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31181"
"1746","NE","Wheeler","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31183"
"1747","NE","York","County","https://www.votercheck.necvr.ne.gov/voterview","https://www.nebraska.gov/apps-sos-voter-registration/","https://sos.nebraska.gov/elections/election-officials-contact-information","31185"
"1901","NH","Belknap","County","https://app.sos.nh.gov/Public/PollingPlaceSearch.aspx","https://sos.nh.gov/elections/voters/register-to-vote/","https://app.sos.nh.gov/Public/ClerkDetails.aspx","33001"
"1902","NH","Carroll","County","https://app.sos.nh.gov/Public/PollingPlaceSearch.aspx","https://sos.nh.gov/elections/voters/register-to-vote/","https://app.sos.nh.gov/Public/ClerkDetails.aspx","33003"
"1903","NH","Cheshire","County","https://app.sos.nh.gov/Public/PollingPlaceSearch.aspx","https://sos.nh.gov/elections/voters/register-to-vote/","https://app.sos.nh.gov/Public/ClerkDetails.aspx","33005"
"1904","NH","Coos","County","https://app.sos.nh.gov/Public/PollingPlaceSearch.aspx","https://sos.nh.gov/elections/voters/register-to-vote/","https://app.sos.nh.gov/Public/ClerkDetails.aspx","33007"
"1905","NH","Grafton","County","https://app.sos.nh.gov/Public/PollingPlaceSearch.aspx","https://sos.nh.gov/elections/voters/register-to-vote/","https://app.sos.nh.gov/Public/ClerkDetails.aspx","33009"
"1906","NH","Hillsborough","County","https://app.sos.nh.gov/Public/PollingPlaceSearch.aspx","https://sos.nh.gov/elections/voters/register-to-vote/","https://app.sos.nh.gov/Public/ClerkDetails.aspx","33011"
"1907","NH","Merrimack","County","https://app.sos.nh.gov/Public/PollingPlaceSearch.aspx","https://sos.nh.gov/elections/voters/register-to-vote/","https://app.sos.nh.gov/Public/ClerkDetails.aspx","33013"
"1908","NH","Rockingham","County","https://app.sos.nh.gov/Public/PollingPlaceSearch.aspx","https://sos.nh.gov/elections/voters/register-to-vote/","https://app.sos.nh.gov/Public/ClerkDetails.aspx","33015"
"1909","NH","Strafford","County","https://app.sos.nh.gov/Public/PollingPlaceSearch.aspx","https://sos.nh.gov/elections/voters/register-to-vote/","https://app.sos.nh.gov/Public/ClerkDetails.aspx","33017"
"1910","NH","Sullivan","County","https://app.sos.nh.gov/Public/PollingPlaceSearch.aspx","https://sos.nh.gov/elections/voters/register-to-vote/","https://app.sos.nh.gov/Public/ClerkDetails.aspx","33019"
